iter	RMSE
1681	126.6493468
1682	126.6466367
1683	126.6284447
1684	126.6103172
1685	126.6026743
1686	126.5660811
1687	126.5478073
1688	126.5404986
1689	126.5150271
1690	126.5120801
1691	126.5082301
1692	126.4903229
1693	126.4353796
1694	126.4288078
1695	126.4243482
1696	126.3526961
1697	126.3185288
1698	126.3148472
1699	126.2995432
1700	126.2287343
1701	126.2250676
1702	126.1516205
1703	126.1434217
1704	126.1396938
1705	126.1334378
1706	126.1182282
1707	126.0484475
1708	126.0149253
1709	125.9973805
1710	125.9945109
1711	125.9722308
1712	125.9039638
1713	125.8991008
1714	125.88168
1715	125.8188774
1716	125.8112992
1717	125.7865554
1718	125.7794984
1719	125.7615431
1720	125.7579583
1721	125.6909574
1722	125.6760724
1723	125.6712572
1724	125.6505366
1725	125.6435535
1726	125.581666
1727	125.5788755
1728	125.571762
1729	125.5569259
1730	125.5422198
1731	125.5077505
1732	125.5041584
1733	125.4993457
1734	125.4924992
1735	125.4080977
1736	125.4005505
1737	125.3930429
1738	125.3784767
1739	125.3667207
1740	125.3058538
1741	125.2963177
1742	125.2634924
1743	125.2490381
1744	125.2322304
1745	125.2135474
1746	125.1799491
1747	125.1656283
1748	125.1502497
1749	125.1360255
1750	125.1218748
1751	125.1077976
1752	125.0925503
1753	125.0785677
1754	125.0751734
1755	125.0691039
1756	125.052706
1757	124.9852414
1758	124.9713855
1759	124.9048991
1760	124.9016778
1761	124.8854319
1762	124.8827225
1763	124.8793963
1764	124.8656713
1765	124.8277144
1766	124.8144877
1767	124.7962043
1768	124.7825884
1769	124.7792686
1770	124.7333388
1771	124.7173368
1772	124.7140294
1773	124.6495574
1774	124.5900598
1775	124.5765887
1776	124.5685024
1777	124.5309471
1778	124.5128441
1779	124.4992729
1780	124.4859536
1781	124.4730723
1782	124.4686109
1783	124.4367004
1784	124.4292467
1785	124.4259661
1786	124.4126272
1787	124.3969485
1788	124.3703178
1789	124.3555093
1790	124.3522416
1791	124.3022637
1792	124.2921385
1793	124.2288391
1794	124.2156368
1795	124.200103
1796	124.1846446
1797	124.1667257
1798	124.1082982
1799	124.0767838
1800	124.0117127
1801	123.9465314
1802	123.9318471
1803	123.8989969
1804	123.8844057
1805	123.8719504
1806	123.8604744
1807	123.8480858
1808	123.8168613
1809	123.7529933
1810	123.7220129
1811	123.6902869
1812	123.6876805
1813	123.6387872
1814	123.6361513
1815	123.6335284
1816	123.6303223
1817	123.6150964
1818	123.6086318
1819	123.5295138
1820	123.4661822
1821	123.4593088
1822	123.452268
1823	123.4379852
1824	123.4031702
1825	123.3794099
1826	123.3652257
1827	123.3333353
1828	123.2990841
1829	123.2676959
1830	123.2202249
1831	123.2062274
1832	123.1912842
1833	123.1867298
1834	123.1354642
1835	123.1205829
1836	123.1174197
1837	123.1112896
1838	123.1081272
1839	123.093342
1840	123.0465009
1841	123.0167427
1842	123.0122307
1843	123.0014772
1844	122.9958389
1845	122.9835861
1846	122.9687422
1847	122.9541368
1848	122.936736
1849	122.9228612
1850	122.9083276
1851	122.8959696
1852	122.8334061
1853	122.7829564
1854	122.768324
1855	122.7221729
1856	122.6725586
1857	122.6602844
1858	122.6039076
1859	122.601352
1860	122.598161
1861	122.5838309
1862	122.5789833
1863	122.5225563
1864	122.5119131
1865	122.4503131
1866	122.4214816
1867	122.3928796
1868	122.3598224
1869	122.3464265
1870	122.3158942
1871	122.2636536
1872	122.2309492
1873	122.2267383
1874	122.1627047
1875	122.1529505
1876	122.0915938
1877	122.0593246
1878	122.0346489
1879	122.0205308
1880	122.0161121
1881	122.0020595
1882	121.9954371
1883	121.9822275
1884	121.9496158
1885	121.9424039
1886	121.9381987
1887	121.9242678
1888	121.9195098
1889	121.8897531
1890	121.8827487
1891	121.8755831
1892	121.8730788
1893	121.8599926
1894	121.8304547
1895	121.8279619
1896	121.802998
1897	121.788749
1898	121.7818204
1899	121.777457
1900	121.7719925
1901	121.7281924
1902	121.7152417
1903	121.7111798
1904	121.6986973
1905	121.694692
1906	121.6885064
1907	121.6825977
1908	121.6697488
1909	121.6595487
1910	121.6467767
1911	121.633932
1912	121.6145992
1913	121.6084599
1914	121.5778164
1915	121.5641783
1916	121.5572799
1917	121.551058
1918	121.5467403
1919	121.4915624
1920	121.4531667
1921	121.4293524
1922	121.4235203
1923	121.4099591
1924	121.4038478
1925	121.3999354
1926	121.3938501
1927	121.3895609
1928	121.3769596
1929	121.3162626
1930	121.3028341
1931	121.2839151
1932	121.2701482
1933	121.2357373
1934	121.1745823
1935	121.116459
1936	121.070103
1937	121.0243341
1938	121.0110364
1939	120.9973716
1940	120.9943182
1941	120.9632672
1942	120.9140658
1943	120.8653167
1944	120.82027
1945	120.7756344
1946	120.7620375
1947	120.7500705
1948	120.737804
1949	120.7350937
1950	120.7320556
1951	120.6903747
1952	120.632228
1953	120.6191478
1954	120.5523309
1955	120.4981076
1956	120.4668168
1957	120.4544125
1958	120.4120291
1959	120.4089211
1960	120.3968248
1961	120.3851298
1962	120.326855
1963	120.2834841
1964	120.2785642
1965	120.2482164
1966	120.2415847
1967	120.2135291
1968	120.2112869
1969	120.183434
1970	120.1503167
1971	120.1408334
1972	120.1003902
1973	120.0950022
1974	120.0828243
1975	120.0712299
1976	120.065979
1977	120.0492024
1978	120.0426493
1979	120.0372936
1980	120.0319416
1981	120.0292897
1982	120.0210947
1983	120.01669
1984	120.0136938
1985	120.0093245
1986	120.0040067
1987	119.9496601
1988	119.9369083
1989	119.9331706
1990	119.8722652
1991	119.8494646
1992	119.8075971
1993	119.8024855
1994	119.7910799
1995	119.782267
1996	119.7702654
1997	119.7364793
1998	119.7070952
1999	119.6551
2000	119.6161129
2001	119.5647302
2002	119.5178781
2003	119.5112485
2004	119.4545539
2005	119.4192725
2006	119.3790706
2007	119.3739777
2008	119.3721168
2009	119.3399503
2010	119.3369819
2011	119.3317724
2012	119.2896916
2013	119.2779387
2014	119.2556237
2015	119.2029005
2016	119.1977196
2017	119.1734505
2018	119.1470763
2019	119.1229886
2020	119.0815988
2021	119.0764438
2022	119.0713052
2023	119.0661854
2024	119.0401381
2025	119.0090499
2026	119.0060848
2027	118.9804374
2028	118.9278146
2029	118.9167523
2030	118.9116912
2031	118.8997702
2032	118.8721526
2033	118.8417761
2034	118.8356227
2035	118.8105329
2036	118.7814683
2037	118.7446738
2038	118.7396555
2039	118.7272758
2040	118.7222787
2041	118.7173031
2042	118.7154514
2043	118.7105004
2044	118.6816407
2045	118.6752786
2046	118.6703481
2047	118.6594304
2048	118.6545176
2049	118.6523687
2050	118.6238694
2051	118.6213815
2052	118.5849013
2053	118.5799896
2054	118.57628
2055	118.5645389
2056	118.5524312
2057	118.5461394
2058	118.5440112
2059	118.4996757
2060	118.4975575
2061	118.4867735
2062	118.4805162
2063	118.436541
2064	118.4316886
2065	118.3692826
2066	118.3362297
2067	118.3337703
2068	118.2965428
2069	118.2917041
2070	118.2884
2071	118.252858
2072	118.2478757
2073	118.2370315
2074	118.1818674
2075	118.1379259
2076	118.1331094
2077	118.0952788
2078	118.0890951
2079	118.0864175
2080	118.0428251
2081	118.0392008
2082	117.9728244
2083	117.9692268
2084	117.9409185
2085	117.9384424
2086	117.9121929
2087	117.9092904
2088	117.8811861
2089	117.843976
2090	117.8012667
2091	117.7964855
2092	117.7903771
2093	117.7843012
2094	117.7564226
2095	117.752868
2096	117.7479743
2097	117.708002
2098	117.6964657
2099	117.6929345
2100	117.6827935
2101	117.6404603
2102	117.6369532
2103	117.5946848
2104	117.5527657
2105	117.511466
2106	117.5079836
2107	117.4842723
2108	117.4795333
2109	117.4748148
2110	117.4426556
2111	117.436599
2112	117.4091397
2113	117.3856303
2114	117.3796037
2115	117.3688483
2116	117.3638175
2117	117.3356127
2118	117.3309285
2119	117.3207214
2120	117.3178291
2121	117.2860934
2122	117.2811047
2123	117.2764481
2124	117.2270391
2125	117.215609
2126	117.1509639
2127	117.1489286
2128	117.1376975
2129	117.1330571
2130	117.1271073
2131	117.1018196
2132	117.0999819
2133	117.0729186
2134	117.064716
2135	117.0625651
2136	117.0608272
2137	117.0503176
2138	117.0154492
2139	117.0049875
2140	117.0003829
2141	116.9922453
2142	116.9863195
2143	116.9760031
2144	116.9714177
2145	116.9571968
2146	116.9526307
2147	116.9484477
2148	116.9427359
2149	116.9382024
2150	116.8886213
2151	116.8827348
2152	116.8781118
2153	116.8735961
2154	116.8327602
2155	116.768553
2156	116.7638854
2157	116.7592683
2158	116.6958146
2159	116.6331155
2160	116.6285446
2161	116.5927844
2162	116.5572662
2163	116.5214591
2164	116.5073197
2165	116.4829032
2166	116.4784121
2167	116.4736778
2168	116.4692155
2169	116.4667407
2170	116.4516684
2171	116.4120622
2172	116.4095728
2173	116.4051276
2174	116.3833713
2175	116.3684212
2176	116.3565687
2177	116.3513436
2178	116.3373057
2179	116.3315238
2180	116.3256986
2181	116.3237392
2182	116.3021296
2183	116.2997346
2184	116.2604534
2185	116.2560388
2186	116.1966289
2187	116.157784
2188	116.1533858
2189	116.1429508
2190	116.1327998
2191	116.080328
2192	116.01835
2193	115.9481034
2194	115.9114462
2195	115.870389
2196	115.8597177
2197	115.8457656
2198	115.8413899
2199	115.8239463
2200	115.8186959
2201	115.7806789
2202	115.7116395
2203	115.6994293
2204	115.6933311
2205	115.6794909
2206	115.6733141
2207	115.6708563
2208	115.6591929
2209	115.6419357
2210	115.6376032
2211	115.6358858
2212	115.6243007
2213	115.6143444
2214	115.5930726
2215	115.5913019
2216	115.5775867
2217	115.5744813
2218	115.5687484
2219	115.5585976
2220	115.5116269
2221	115.4945682
2222	115.4541379
2223	115.4185036
2224	115.4015696
2225	115.3994936
2226	115.3896316
2227	115.3319222
2228	115.271596
2229	115.2353422
2230	115.2331868
2231	115.2002096
2232	115.1498928
2233	115.1001206
2234	115.0605405
2235	115.0548464
2236	114.9875067
2237	114.985451
2238	114.9498661
2239	114.919488
2240	114.9171752
2241	114.8781855
2242	114.8681199
2243	114.8210561
2244	114.8143336
2245	114.7555174
2246	114.7254528
2247	114.7088264
2248	114.6923167
2249	114.690294
2250	114.6753974
2251	114.641241
2252	114.5754319
2253	114.573416
2254	114.5396522
2255	114.4961122
2256	114.4812893
2257	114.4702955
2258	114.4591689
2259	114.4257293
2260	114.4191978
2261	114.4081253
2262	114.4060073
2263	114.3462642
2264	114.3413121
2265	114.3213291
2266	114.291778
2267	114.2592942
2268	114.2545564
2269	114.2521738
2270	114.1996256
2271	114.1941876
2272	114.137656
2273	114.1108651
2274	114.0770507
2275	114.0254013
2276	114.0092527
2277	114.0071564
2278	113.975314
2279	113.9182592
2280	113.8539845
2281	113.8485941
2282	113.7910378
2283	113.7608661
2284	113.7587814
2285	113.7510021
2286	113.745538
2287	113.7431867
2288	113.7411214
2289	113.7356858
2290	113.7309909
2291	113.675945
2292	113.6336737
2293	113.6285746
2294	113.6238231
2295	113.621691
2296	113.6083987
2297	113.6035786
2298	113.5810279
2299	113.5773721
2300	113.5755796
2301	113.5736425
2302	113.5512116
2303	113.5380164
2304	113.4822135
2305	113.4775812
2306	113.431365
2307	113.3898042
2308	113.3441917
2309	113.2816386
2310	113.2665085
2311	113.2536104
2312	113.2344977
2313	113.2304078
2314	113.1994001
2315	113.1424494
2316	113.093947
2317	113.0833447
2318	113.0780612
2319	113.0718494
2320	113.0672701
2321	113.054481
2322	113.0483491
2323	113.0435938
2324	113.0330581
2325	113.0205422
2326	113.0158133
2327	113.0037223
2328	112.9932734
2329	112.9778893
2330	112.9655676
2331	112.9533012
2332	112.950912
2333	112.9486063
2334	112.9382595
2335	112.8846148
2336	112.8724518
2337	112.8703904
2338	112.8601388
2339	112.8474929
2340	112.8428175
2341	112.7991587
2342	112.7865787
2343	112.7839633
2344	112.7714538
2345	112.7272541
2346	112.7249098
2347	112.7223232
2348	112.719749
2349	112.7171872
2350	112.7125363
2351	112.7079278
2352	112.6913988
2353	112.6868159
2354	112.6826394
2355	112.6724992
2356	112.6679517
2357	112.6634241
2358	112.6589163
2359	112.6300984
2360	112.6275963
2361	112.6228305
2362	112.5824263
2363	112.5778563
2364	112.5683892
2365	112.5534078
2366	112.5439895
2367	112.5415038
2368	112.5266272
2369	112.5223626
2370	112.4692571
2371	112.4603285
2372	112.4509923
2373	112.4421344
2374	112.4298441
2375	112.4258514
2376	112.3834071
2377	112.3811917
2378	112.3457345
2379	112.3058263
2380	112.296601
2381	112.2920734
2382	112.2896141
2383	112.2709855
2384	112.2626125
2385	112.2578388
2386	112.2495145
2387	112.2333213
2388	112.2245814
2389	112.2200805
2390	112.1593248
2391	112.1510535
2392	112.0900455
2393	112.080943
2394	112.0268646
2395	112.0186002
2396	112.0067202
2397	111.9985198
2398	111.9886844
2399	111.9636105
2400	111.9554524
2401	111.9394468
2402	111.9349868
2403	111.8939372
2404	111.8546378
2405	111.8456689
2406	111.8125811
2407	111.8081384
2408	111.8037176
2409	111.799519
2410	111.7968112
2411	111.7846938
2412	111.7757918
2413	111.7449751
2414	111.7329429
2415	111.6925418
2416	111.6713028
2417	111.6288228
2418	111.6203738
2419	111.6119641
2420	111.6059547
2421	111.5876877
2422	111.5687395
2423	111.5599645
2424	111.5557219
2425	111.5400563
2426	111.500104
2427	111.4958973
2428	111.4564702
2429	111.41779
2430	111.37584
2431	111.3640041
2432	111.331555
2433	111.3272089
2434	111.3228841
2435	111.3142022
2436	111.3048268
2437	111.2914351
2438	111.2791325
2439	111.2527673
2440	111.2429778
2441	111.2332328
2442	111.1941684
2443	111.1345268
2444	111.1059954
2445	111.0682142
2446	111.0588528
2447	111.0289611
2448	110.9701767
2449	110.9406322
2450	110.9289651
2451	110.9204237
2452	110.91685
2453	110.9021998
2454	110.8937417
2455	110.8844866
2456	110.8529936
2457	110.8447457
2458	110.8331731
2459	110.8307546
2460	110.8228314
2461	110.7937575
2462	110.771737
2463	110.7412457
2464	110.7120135
2465	110.7098026
2466	110.7016322
2467	110.693843
2468	110.6649142
2469	110.6606677
2470	110.6139048
2471	110.5637538
2472	110.5542101
2473	110.5499857
2474	110.5368589
2475	110.5311287
2476	110.4776461
2477	110.4526716
2478	110.4310353
2479	110.4010466
2480	110.3934034
2481	110.3530731
2482	110.3489866
2483	110.3457084
2484	110.3436063
2485	110.3379516
2486	110.32655
2487	110.2681861
2488	110.2497719
2489	110.2095028
2490	110.1946035
2491	110.1925589
2492	110.146896
2493	110.1448567
2494	110.1407104
2495	110.1125949
2496	110.0996571
2497	110.0848585
2498	110.037557
2499	110.0224506
2500	110.0138374
2501	110.0049898
2502	109.9994301
2503	109.9780308
2504	109.9486222
2505	109.9435626
2506	109.9401398
2507	109.9218522
2508	109.9105892
2509	109.899744
2510	109.8964134
2511	109.8902195
2512	109.8703599
2513	109.8073251
2514	109.7499503
2515	109.6878675
2516	109.6317177
2517	109.6263235
2518	109.5963048
2519	109.5883793
2520	109.5678738
2521	109.5661792
2522	109.5554503
2523	109.5357245
2524	109.5230138
2525	109.5084139
2526	109.4966383
2527	109.4944778
2528	109.470991
2529	109.4442381
2530	109.4246856
2531	109.40684
2532	109.3780862
2533	109.3634857
2534	109.3614265
2535	109.3466266
2536	109.3408902
2537	109.3375971
2538	109.3182748
2539	109.3103146
2540	109.3082719
2541	109.3063325
2542	109.259896
2543	109.2558017
2544	109.2501
2545	109.237576
2546	109.2355425
2547	109.2179212
2548	109.2034741
2549	109.1925733
2550	109.1905473
2551	109.1761591
2552	109.1131341
2553	109.0988796
2554	109.0936341
2555	109.0859209
2556	109.0717335
2557	109.0498063
2558	109.0018793
2559	108.9508844
2560	108.9037616
2561	108.8868433
2562	108.8744933
2563	108.8664542
2564	108.8640577
2565	108.862078
2566	108.8394102
2567	108.8153391
2568	108.7593746
2569	108.7313341
2570	108.7039611
2571	108.6963517
2572	108.6943799
2573	108.6554776
2574	108.6002328
2575	108.5559209
2576	108.5374634
2577	108.4907058
2578	108.4468999
2579	108.4087855
2580	108.3873632
2581	108.3335567
2582	108.3213335
2583	108.3157671
2584	108.2970672
2585	108.2789572
2586	108.2759095
2587	108.2738084
2588	108.2361902
2589	108.2049051
2590	108.190958
2591	108.1448643
2592	108.1428776
2593	108.1405759
2594	108.124216
2595	108.1068665
2596	108.0574856
2597	108.0552723
2598	108.0198587
2599	107.9827461
2600	107.9724982
2601	107.9493887
2602	107.9331686
2603	107.9025512
2604	107.9002693
2605	107.8630287
2606	107.8467204
2607	107.8412073
2608	107.834108
2609	107.8097847
2610	107.7699089
2611	107.7619423
2612	107.7083547
2613	107.706084
2614	107.6536438
2615	107.6461028
2616	107.6385967
2617	107.6189336
2618	107.5740656
2619	107.5528205
2620	107.5344692
2621	107.5047409
2622	107.4518462
2623	107.4218352
2624	107.4098943
2625	107.4021224
2626	107.3430493
2627	107.3356734
2628	107.3307096
2629	107.304019
2630	107.2845999
2631	107.2827926
2632	107.2694049
2633	107.230932
2634	107.2231238
2635	107.2136691
2636	107.2114154
2637	107.1978702
2638	107.1852008
2639	107.1652865
2640	107.1185471
2641	107.0765252
2642	107.0634064
2643	107.0553296
2644	107.0257129
2645	107.0003163
2646	106.998384
2647	106.9687126
2648	106.9500538
2649	106.9321694
2650	106.9243408
2651	106.9113588
2652	106.9084256
2653	106.9061914
2654	106.8558368
2655	106.8429396
2656	106.8262621
2657	106.8001411
2658	106.7808185
2659	106.7290801
2660	106.7162281
2661	106.6963833
2662	106.6941566
2663	106.6582344
2664	106.6512059
2665	106.6253377
2666	106.6125503
2667	106.605322
2668	106.5935749
2669	106.586308
2670	106.5674758
2671	106.5201599
2672	106.4994725
2673	106.49321
2674	106.4902953
2675	106.4780538
2676	106.4665752
2677	106.4583256
2678	106.4461965
2679	106.4039602
2680	106.36355
2681	106.3059416
2682	106.2643399
2683	106.2571222
2684	106.2367279
2685	106.2203807
2686	106.2132054
2687	106.1734568
2688	106.1568455
2689	106.1136775
2690	106.1010182
2691	106.0939157
2692	106.0866421
2693	106.0795705
2694	106.0723441
2695	106.0654276
2696	106.0540156
2697	106.0511137
2698	106.0318279
2699	106.0289352
2700	106.0175802
2701	106.0101301
2702	106.0079292
2703	106.0007615
2704	105.9894545
2705	105.9825974
2706	105.9432638
2707	105.9241545
2708	105.9218006
2709	105.9146944
2710	105.9067184
2711	105.8976415
2712	105.8861967
2713	105.8689414
2714	105.8599274
2715	105.8476637
2716	105.8453214
2717	105.804483
2718	105.7723236
2719	105.760111
2720	105.7582179
2721	105.7553894
2722	105.7412646
2723	105.7234097
2724	105.7071121
2725	105.6947035
2726	105.6834465
2727	105.6407613
2728	105.612516
2729	105.5817496
2730	105.5714413
2731	105.5692632
2732	105.5269177
2733	105.4849566
2734	105.4738811
2735	105.4676895
2736	105.437233
2737	105.4316076
2738	105.42449
2739	105.415703
2740	105.38922
2741	105.3823066
2742	105.3801412
2743	105.3669219
2744	105.3538763
2745	105.3505695
2746	105.3436879
2747	105.31373
2748	105.3097786
2749	105.3030444
2750	105.2799035
2751	105.272094
2752	105.2653967
2753	105.2236574
2754	105.2120155
2755	105.1561742
2756	105.1493266
2757	105.1453373
2758	105.106715
2759	105.0909986
2760	105.0594038
2761	105.0478239
2762	105.0410247
2763	105.0322947
2764	105.0285489
2765	105.0218041
2766	105.0196425
2767	105.0068194
2768	104.9755516
2769	104.9688285
2770	104.966675
2771	104.9499245
2772	104.9430247
2773	104.9374594
2774	104.9278198
2775	104.885673
2776	104.8781816
2777	104.8524661
2778	104.8486785
2779	104.8465358
2780	104.8338518
2781	104.8151197
2782	104.791253
2783	104.7857253
2784	104.7762125
2785	104.7740784
2786	104.7713498
2787	104.7646963
2788	104.7570942
2789	104.7475367
2790	104.744783
2791	104.7289008
2792	104.7202859
2793	104.6911458
2794	104.6869314
2795	104.6454296
2796	104.6399269
2797	104.6378013
2798	104.6336378
2799	104.6271284
2800	104.6197262
2801	104.5783719
2802	104.5742347
2803	104.5454039
2804	104.530503
2805	104.5116116
2806	104.4968323
2807	104.478099
2808	104.4672519
2809	104.4186381
2810	104.4131863
2811	104.3946919
2812	104.3919946
2813	104.3683416
2814	104.3535669
2815	104.3495172
2816	104.34537
2817	104.3426951
2818	104.3375557
2819	104.3150723
2820	104.3086328
2821	104.286308
2822	104.2716616
2823	104.2658313
2824	104.2631152
2825	104.2310305
2826	104.2269391
2827	104.224244
2828	104.2192856
2829	104.2166068
2830	104.2139801
2831	104.2085937
2832	104.2069098
2833	104.1912993
2834	104.1849551
2835	104.1751545
2836	104.1562488
2837	104.1444697
2838	104.1393979
2839	104.1332649
2840	104.0926686
2841	104.0900289
2842	104.0874408
2843	104.0590699
2844	104.0564509
2845	104.0515916
2846	104.0153558
2847	104.0102501
2848	103.9955969
2849	103.9848973
2850	103.9535079
2851	103.9414967
2852	103.9375325
2853	103.9290948
2854	103.922653
2855	103.8813397
2856	103.853378
2857	103.828703
2858	103.8028721
2859	103.7713538
2860	103.7607912
2861	103.7448027
2862	103.7373086
2863	103.7333634
2864	103.7304141
2865	103.7215611
2866	103.7175496
2867	103.709694
2868	103.7042581
2869	103.6923959
2870	103.6611653
2871	103.6571735
2872	103.6527551
2873	103.6498321
2874	103.6216587
2875	103.5988893
2876	103.5834228
2877	103.5602491
2878	103.5202499
2879	103.4951096
2880	103.4545756
2881	103.4314907
2882	103.4289236
2883	103.3978428
2884	103.3904239
2885	103.3877644
2886	103.3735693
2887	103.3556514
2888	103.347897
2889	103.3250257
2890	103.3200583
2891	103.3109745
2892	103.3083384
2893	103.2778412
2894	103.2617227
2895	103.2597905
2896	103.2520181
2897	103.2502333
2898	103.2469118
2899	103.2162135
2900	103.2148213
2901	103.2134352
2902	103.2039581
2903	103.2000261
2904	103.1817094
2905	103.1740754
2906	103.1279549
2907	103.0886274
2908	103.0777837
2909	103.0701027
2910	103.0687234
2911	103.0636117
2912	103.0413675
2913	103.0340135
2914	103.0314565
2915	103.0288227
2916	102.982387
2917	102.96079
2918	102.9369864
2919	102.929095
2920	102.9264674
2921	102.9050593
2922	102.8948228
2923	102.8934513
2924	102.8905599
2925	102.8603252
2926	102.8589589
2927	102.8540012
2928	102.8463878
2929	102.8450272
2930	102.81414
2931	102.7844499
2932	102.7830934
2933	102.7716706
2934	102.7559286
2935	102.7520223
2936	102.7446417
2937	102.7415687
2938	102.6885458
2939	102.6676051
2940	102.652084
2941	102.6334199
2942	102.6320682
2943	102.6245206
2944	102.6170056
2945	102.592448
2946	102.5911017
2947	102.5547266
2948	102.5391262
2949	102.5237651
2950	102.5175549
2951	102.4790339
2952	102.4408614
2953	102.4125057
2954	102.4111687
2955	102.4036944
2956	102.3986557
2957	102.3464096
2958	102.3438869
2959	102.3377207
2960	102.3302874
2961	102.3189692
2962	102.2982043
2963	102.2930484
2964	102.2791502
2965	102.2753957
2966	102.2521341
2967	102.2451079
2968	102.2437769
2969	102.2363964
2970	102.2343645
2971	102.2101169
2972	102.1883116
2973	102.1831913
2974	102.1601571
2975	102.1514742
2976	102.1441557
2977	102.1065136
2978	102.0914176
2979	102.06873
2980	102.0471553
2981	102.0398961
2982	101.9953992
2983	101.9916885
2984	101.9689635
2985	101.9676353
2986	101.9645892
2987	101.9573164
2988	101.9385266
2989	101.9313379
2990	101.9163731
2991	101.9091322
2992	101.9078128
2993	101.8838418
2994	101.8825278
2995	101.8753653
2996	101.8705546
2997	101.860724
2998	101.8481867
2999	101.8410006
3000	101.839361
3001	101.8380548
3002	101.8079189
3003	101.8007673
3004	101.7795771
3005	101.772454
3006	101.7711493
3007	101.7515382
3008	101.7482685
3009	101.7310012
3010	101.7087262
3011	101.6876659
3012	101.6439065
3013	101.6426051
3014	101.6413094
3015	101.6342298
3016	101.6309849
3017	101.6160811
3018	101.6073733
3019	101.5837574
3020	101.5767378
3021	101.5476627
3022	101.5255103
3023	101.5235382
3024	101.5216231
3025	101.5179908
3026	101.5150072
3027	101.5019527
3028	101.4949991
3029	101.4741093
3030	101.4671841
3031	101.446919
3032	101.443157
3033	101.4411987
3034	101.4187595
3035	101.411043
3036	101.4041729
3037	101.3956756
3038	101.3937817
3039	101.3914203
3040	101.3829681
3041	101.376158
3042	101.3630534
3043	101.3617702
3044	101.3466772
3045	101.3391162
3046	101.3323711
3047	101.3132288
3048	101.3119504
3049	101.3100107
3050	101.3069213
3051	101.2845456
3052	101.2826724
3053	101.250834
3054	101.2308119
3055	101.187737
3056	101.1861433
3057	101.1786526
3058	101.1472881
3059	101.0999738
3060	101.0932862
3061	101.0897165
3062	101.0878539
3063	101.0674162
3064	101.0607503
3065	101.0408797
3066	101.0334642
3067	101.0317645
3068	100.9956392
3069	100.9755468
3070	100.9453573
3071	100.9254638
3072	100.9029779
3073	100.8810361
3074	100.8670548
3075	100.8614735
3076	100.8602163
3077	100.8536281
3078	100.8397694
3079	100.8200377
3080	100.8004358
3081	100.7809785
3082	100.7736609
3083	100.7720807
3084	100.7283314
3085	100.7201962
3086	100.7015543
3087	100.6822238
3088	100.675715
3089	100.6692342
3090	100.6620258
3091	100.6602482
3092	100.6294587
3093	100.6095464
3094	100.5970741
3095	100.577909
3096	100.5653227
3097	100.5591577
3098	100.5309101
3099	100.5293372
3100	100.5097062
3101	100.4902819
3102	100.4681308
3103	100.4482779
3104	100.44671
3105	100.425514
3106	100.4200656
3107	100.3950834
3108	100.3886903
3109	100.3832869
3110	100.3761833
3111	100.3638674
3112	100.344828
3113	100.3157945
3114	100.2937643
3115	100.2884016
3116	100.2609562
3117	100.2590676
3118	100.2528309
3119	100.2308833
3120	100.2255624
3121	100.2243274
3122	100.2181279
3123	100.2119569
3124	100.19132
3125	100.1850773
3126	100.1819843
3127	100.1757682
3128	100.1570191
3129	100.1344579
3130	100.1158377
3131	100.1096473
3132	100.0812029
3133	100.0799684
3134	100.0556884
3135	100.0507187
3136	100.0494887
3137	100.0350982
3138	100.0279281
3139	100.0267047
3140	99.99907656
3141	99.99746318
3142	99.99132401
3143	99.97113754
3144	99.95626264
3145	99.94883761
3146	99.92086658
3147	99.914753
3148	99.90534308
3149	99.89925475
3150	99.89319269
3151	99.86945506
3152	99.86823699
3153	99.8605815
3154	99.83355153
3155	99.81527659
3156	99.80110284
3157	99.76596358
3158	99.73862226
3159	99.73701873
3160	99.73524457
3161	99.72121257
3162	99.71599712
3163	99.70670393
3164	99.68848016
3165	99.68361226
3166	99.66555647
3167	99.65961622
3168	99.64163199
3169	99.62846371
3170	99.59230473
3171	99.55624258
3172	99.54427591
3173	99.53505079
3174	99.52317554
3175	99.51729269
3176	99.48414677
3177	99.47796204
3178	99.44821691
3179	99.44210514
3180	99.42186724
3181	99.41009305
3182	99.36458421
3183	99.34692167
3184	99.31669057
3185	99.30283723
3186	99.28930037
3187	99.28791873
3188	99.2744763
3189	99.27327992
3190	99.25360616
3191	99.24712721
3192	99.22403528
3193	99.20432508
3194	99.16334155
3195	99.14561943
3196	99.12787916
3197	99.12597312
3198	99.10658282
3199	99.0949729
3200	99.09320087
3201	99.07949123
3202	99.07443785
3203	99.06206085
3204	99.0601246
3205	99.04734147
3206	99.04426222
3207	99.03682559
3208	99.02176426
3209	99.00819403
3210	98.99332191
3211	98.99090311
3212	98.98352859
3213	98.97660056
3214	98.97231371
3215	98.97039268
3216	98.95289053
3217	98.94423991
3218	98.93086434
3219	98.91938473
3220	98.91036047
3221	98.87185274
3222	98.86367976
3223	98.85631098
3224	98.84377087
3225	98.83548058
3226	98.81201499
3227	98.79442165
3228	98.77510632
3229	98.76047691
3230	98.75476699
3231	98.75359473
3232	98.73396998
3233	98.695908
3234	98.65358196
3235	98.65241306
3236	98.64481287
3237	98.64309351
3238	98.61045075
3239	98.58953611
3240	98.58658365
3241	98.577913
3242	98.54834101
3243	98.53100644
3244	98.52929355
3245	98.50027144
3246	98.48844453
3247	98.47365634
3248	98.45318411
3249	98.43028827
3250	98.42169368
